tk_pips,ls_pips,gain_rate
0.36,0.6000000000000001,2.348600579775468
0.36,0.65,0.8642139422271284
0.36,0.7000000000000001,1.899454006953147
0.36,0.75,2.752815073179737
0.36,0.8,1.9199819230826176
0.36,0.8500000000000001,3.1895000267134264
0.36,0.9,2.566959816441054
0.36,0.9500000000000001,2.1484158271988547
0.365,0.0,0.08391128262838395
0.365,0.05,0.032006378962842134
0.365,0.1,0.025809694438275084
0.365,0.15000000000000002,0.21147793969000286
0.365,0.2,0.18270770735374972
0.365,0.25,0.41952036021532957
0.365,0.30000000000000004,0.5908322800175819
0.365,0.35000000000000003,0.8807748115622037
0.365,0.4,1.9691819526888616
0.365,0.45,1.2981250660317782
0.365,0.5,1.4781319880020038
0.365,0.55,1.689059273233743
0.365,0.6000000000000001,2.293663166063627
0.365,0.65,0.8075565807979965
0.365,0.7000000000000001,1.6731179484629812
0.365,0.75,2.4098291696300973
0.365,0.8,1.4681111126344388
0.365,0.8500000000000001,2.474051065146555
0.365,0.9,2.039200346486351
0.365,0.9500000000000001,1.8339925688892256
0.37,0.0,0.08604595707523947
0.37,0.05,0.03535297804706176
0.37,0.1,0.03826999411356078
0.37,0.15000000000000002,0.2773909024869345
0.37,0.2,0.27447734408243896
0.37,0.25,0.5857998878165376
0.37,0.30000000000000004,0.701785240000411
0.37,0.35000000000000003,1.189556747174365
0.37,0.4,2.867743888062473
0.37,0.45,1.4279973152623773
0.37,0.5,1.8083745616244873
0.37,0.55,1.9752773970397566
0.37,0.6000000000000001,2.5956593116972373
0.37,0.65,1.0401016118244553
0.37,0.7000000000000001,2.0455169422142907
0.37,0.75,2.3562566027851335
0.37,0.8,1.2414264334997638
0.37,0.8500000000000001,2.201668983702929
0.37,0.9,1.7704364592397361
0.37,0.9500000000000001,1.6757019209271242
0.375,0.0,0.08813512585507612
0.375,0.05,0.05901173410391446
0.375,0.1,0.0669944253349936
0.375,0.15000000000000002,0.31135652310477163
0.375,0.2,0.28930681407296904
0.375,0.25,0.6625826353332555
0.375,0.30000000000000004,0.7915035250658454
0.375,0.35000000000000003,1.3912882929463999
0.375,0.4,2.833431174219762
0.375,0.45,1.231805611202632
0.375,0.5,1.4725377624229856
0.375,0.55,1.988499732129254
0.375,0.6000000000000001,2.960024545569674
0.375,0.65,1.1237074932593725
0.375,0.7000000000000001,1.9494707064214285
0.375,0.75,2.324472781264851
0.375,0.8,1.3355605998987334
0.375,0.8500000000000001,2.164251221168413
0.375,0.9,1.5605481238293695
0.375,0.9500000000000001,1.654692474893647
0.38,0.0,0.08993835888105842
0.38,0.05,0.06352544103500073
0.38,0.1,0.10752585199052293
0.38,0.15000000000000002,0.4628228681828613
0.38,0.2,0.2573289761425373
0.38,0.25,0.7193785609338079
0.38,0.30000000000000004,0.8226909252898169
0.38,0.35000000000000003,1.421475395048664
0.38,0.4,3.5028219593579637
0.38,0.45,1.2507618872640707
0.38,0.5,1.5056484062062705
0.38,0.55,2.054949739817268
0.38,0.6000000000000001,3.670946588015604
0.38,0.65,1.2358702909133366
0.38,0.7000000000000001,2.067094539122146
0.38,0.75,2.505421356963232
0.38,0.8,1.6617711512768232
0.38,0.8500000000000001,2.387799405770088
0.38,0.9,1.7560651562614913
0.38,0.9500000000000001,1.9334629175025928
0.385,0.0,0.09205044519729562
0.385,0.05,0.07792514352296286
0.385,0.1,0.10091091792244797
0.385,0.15000000000000002,0.5116838661827514
0.385,0.2,0.36269373149898065
0.385,0.25,1.0796481398015843
0.385,0.30000000000000004,0.6664341330551858
0.385,0.35000000000000003,1.2875287159273396
0.385,0.4,3.344830355779569
0.385,0.45,1.08763140454514
0.385,0.5,1.2957301869298299
0.385,0.55,1.7320561275391657
0.385,0.6000000000000001,2.5592473366466875
0.385,0.65,1.0630760535206867
0.385,0.7000000000000001,1.8514451776957652
0.385,0.75,2.1316739976755565
0.385,0.8,1.266825408082077
0.385,0.8500000000000001,2.080752534073223
0.385,0.9,1.523223343367824
0.385,0.9500000000000001,1.8771352737688023
0.39,0.0,0.08939637298440277
0.39,0.05,0.062124864050322165
0.39,0.1,0.12865140789978965
0.39,0.15000000000000002,0.48186741736185296
0.39,0.2,0.3416618901353601
0.39,0.25,0.8864517559674137
0.39,0.30000000000000004,0.6704626209032036
0.39,0.35000000000000003,1.0422658464472614
0.39,0.4,3.1932978287956333
0.39,0.45,1.3345233748111414
0.39,0.5,1.7256592960971167
0.39,0.55,1.788258004028666
0.39,0.6000000000000001,2.55251757655691
0.39,0.65,0.938738999767273
0.39,0.7000000000000001,2.2222066585975178
0.39,0.75,2.7591915046738507
0.39,0.8,1.7674069958642458
0.39,0.8500000000000001,2.5570032890859404
0.39,0.9,1.9028272506660517
0.39,0.9500000000000001,2.2355390467499867
0.395,0.0,0.08825812502982888
0.395,0.05,0.05147956549459009
0.395,0.1,0.13975491753079305
0.395,0.15000000000000002,0.47801805187117286
0.395,0.2,0.30210820366000674
0.395,0.25,0.8638794237390672
0.395,0.30000000000000004,0.6355037129204085
0.395,0.35000000000000003,0.9273341492087008
0.395,0.4,2.7655503135934065
0.395,0.45,1.1296019321451065
0.395,0.5,1.3740183185175008
0.395,0.55,1.3793890215096616
0.395,0.6000000000000001,1.5789194094016519
0.395,0.65,0.8325394332493065
0.395,0.7000000000000001,1.6626995642477853
0.395,0.75,2.4301183712136103
0.395,0.8,1.953689518282651
0.395,0.8500000000000001,2.6694853122340327
0.395,0.9,2.263203952828868
0.395,0.9500000000000001,2.7839660775244166
0.4,0.0,0.09152231903930895
0.4,0.05,0.06676773684227467
0.4,0.1,0.14762446294517417
0.4,0.15000000000000002,0.6671253129146775
0.4,0.2,0.2986401782561271
0.4,0.25,0.8162987298817826
0.4,0.30000000000000004,0.6056535682971669
0.4,0.35000000000000003,1.05316506702456
0.4,0.4,2.7376422023674705
0.4,0.45,1.210495008160425
0.4,0.5,1.6078845699853055
0.4,0.55,1.6438911085509862
0.4,0.6000000000000001,1.5980818314111511
0.4,0.65,1.019535003079085
0.4,0.7000000000000001,2.337418837536613
0.4,0.75,3.4531871621075463
0.4,0.8,2.60603378966481
0.4,0.8500000000000001,3.463568036905832
0.4,0.9,2.9809376833452044
0.4,0.9500000000000001,3.71410110610037
0.405,0.0,0.08969212199107376
0.405,0.05,0.0747312595109375
0.405,0.1,0.18570046409502514
0.405,0.15000000000000002,0.66369779439704
0.405,0.2,0.20344644562776626
0.405,0.25,0.9206438464699249
0.405,0.30000000000000004,0.7747129302534704
0.405,0.35000000000000003,1.48586868244838
0.405,0.4,3.771584072628926
0.405,0.45,1.2922558851273285
0.405,0.5,2.0658737364534683
0.405,0.55,2.0862074247779625
0.405,0.6000000000000001,1.866659460208206
0.405,0.65,1.175562602158535
0.405,0.7000000000000001,2.9621711483367665
0.405,0.75,5.459232536042046
0.405,0.8,3.90708846646041
0.405,0.8500000000000001,5.227557941235207
0.405,0.9,4.630906083591926
0.405,0.9500000000000001,5.828385504258282
0.41000000000000003,0.0,0.09390557032433619
0.41000000000000003,0.05,0.06807530577703493
0.41000000000000003,0.1,0.10695506311174013
0.41000000000000003,0.15000000000000002,0.47553228515587015
0.41000000000000003,0.2,0.14974038161703726
0.41000000000000003,0.25,1.110166753170228
0.41000000000000003,0.30000000000000004,0.9547445360574238
0.41000000000000003,0.35000000000000003,1.0408314552765483
0.41000000000000003,0.4,1.8803038678511492
0.41000000000000003,0.45,0.8688096989019884
0.41000000000000003,0.5,1.7637041911307947
0.41000000000000003,0.55,1.9646390134878435
0.41000000000000003,0.6000000000000001,1.712330451100865
0.41000000000000003,0.65,0.871194072688
0.41000000000000003,0.7000000000000001,2.0235578061491646
0.41000000000000003,0.75,4.187944883712223
0.41000000000000003,0.8,3.07386751951086
0.41000000000000003,0.8500000000000001,3.781559534187921
0.41000000000000003,0.9,3.5405330416489167
0.41000000000000003,0.9500000000000001,4.6632848517712455
0.41500000000000004,0.0,0.10053318214555
0.41500000000000004,0.05,0.10356982416012543
0.41500000000000004,0.1,0.09461511066290158
0.41500000000000004,0.15000000000000002,0.4502018627988868
0.41500000000000004,0.2,0.16971378988622648
0.41500000000000004,0.25,0.7819376253316116
0.41500000000000004,0.30000000000000004,0.9032643625971837
0.41500000000000004,0.35000000000000003,0.8666526141336865
0.41500000000000004,0.4,1.6792909344795923
0.41500000000000004,0.45,1.1860552223296088
0.41500000000000004,0.5,1.9014646071144299
0.41500000000000004,0.55,2.3082737853262394
0.41500000000000004,0.6000000000000001,1.4140902163343783
0.41500000000000004,0.65,0.944947603000285
0.41500000000000004,0.7000000000000001,2.3353432503540734
0.41500000000000004,0.75,4.598522622870909
0.41500000000000004,0.8,2.901878196022716
0.41500000000000004,0.8500000000000001,3.474641951156467
0.41500000000000004,0.9,3.194625618922626
0.41500000000000004,0.9500000000000001,4.267323042750824
0.42,0.0,0.09642099702324214
0.42,0.05,0.11304763375107525
0.42,0.1,0.12885906677700779
0.42,0.15000000000000002,0.44114548361645356
0.42,0.2,0.22086435239609872
0.42,0.25,1.0526155595462987
0.42,0.30000000000000004,1.3250488681759562
0.42,0.35000000000000003,1.1009472122457673
0.42,0.4,2.1606928949579842
0.42,0.45,1.9909536463986843
0.42,0.5,3.3632291486398236
0.42,0.55,3.6907534352992917
0.42,0.6000000000000001,1.7258194462282155
0.42,0.65,1.3566757616374157
0.42,0.7000000000000001,3.6342736421205637
0.42,0.75,6.504750316325902
0.42,0.8,4.157538257569353
0.42,0.8500000000000001,4.204689836508954
0.42,0.9,4.005018478055741
0.42,0.9500000000000001,5.147068141748797
0.425,0.0,0.09337491809067035
0.425,0.05,0.11890636273684678
0.425,0.1,0.162056365730414
0.425,0.15000000000000002,0.5062992816956855
0.425,0.2,0.3993221060084967
0.425,0.25,1.40782851398389
0.425,0.30000000000000004,1.4495229780045025
0.425,0.35000000000000003,1.4850819419435282
0.425,0.4,3.1798989321682445
0.425,0.45,3.326581409279503
0.425,0.5,3.1640484437660974
0.425,0.55,4.078938605407402
0.425,0.6000000000000001,2.014956046316274
0.425,0.65,1.1709147810125653
0.425,0.7000000000000001,3.6766993637097856
0.425,0.75,6.972260817258762
0.425,0.8,4.3463136852190445
0.425,0.8500000000000001,4.116427046797592
0.425,0.9,4.119976994027935
0.425,0.9500000000000001,4.502253492414372
0.43,0.0,0.09313142932804921
0.43,0.05,0.21289573022927308
0.43,0.1,0.2020516626904501
0.43,0.15000000000000002,0.516516304024762
0.43,0.2,0.333226036941485
0.43,0.25,1.9506626678021026
0.43,0.30000000000000004,2.120185333022006
0.43,0.35000000000000003,1.883607359603615
0.43,0.4,4.200847153866767
0.43,0.45,4.250456748346216
0.43,0.5,4.222929817224695
0.43,0.55,4.776869510172785
0.43,0.6000000000000001,2.690017819461821
0.43,0.65,1.403897260719956
0.43,0.7000000000000001,4.913190701456448
0.43,0.75,8.03203787087081
0.43,0.8,5.271470393237974
0.43,0.8500000000000001,4.951709559666476
0.43,0.9,4.777676602337412
0.43,0.9500000000000001,5.487773568912729
0.435,0.0,0.09708892317109936
0.435,0.05,0.18691378027765418
0.435,0.1,0.20352235530735077
0.435,0.15000000000000002,0.5070551311160353
0.435,0.2,0.2609202861842773
0.435,0.25,2.1718847046908887
0.435,0.30000000000000004,2.5221154415681624
0.435,0.35000000000000003,1.5409263484315736
0.435,0.4,3.0068445188926196
0.435,0.45,2.8401806667422282
0.435,0.5,3.2709229557194863
0.435,0.55,4.52990145785324
0.435,0.6000000000000001,2.4967889618117245
0.435,0.65,0.8835622015506512
0.435,0.7000000000000001,2.80856198456675
0.435,0.75,5.476367258042563
0.435,0.8,4.550510878716635
0.435,0.8500000000000001,4.411406057555533
0.435,0.9,4.425609685491609
0.435,0.9500000000000001,4.797956877088467
0.44,0.0,0.1035270050760113
0.44,0.05,0.2225919183057041
0.44,0.1,0.15559256601783703
0.44,0.15000000000000002,0.4341790260815913
0.44,0.2,0.2382205509217654
0.44,0.25,1.7295664628354541
0.44,0.30000000000000004,2.3755401313068054
0.44,0.35000000000000003,1.3376004388183687
0.44,0.4,2.9222421779994714
0.44,0.45,2.3474349543671753
0.44,0.5,3.5431726790334888
0.44,0.55,4.898432609385089
0.44,0.6000000000000001,2.9797484422009055
0.44,0.65,1.1772652368317529
0.44,0.7000000000000001,3.554355109834606
0.44,0.75,7.220297432330295
0.44,0.8,5.030611505773126
0.44,0.8500000000000001,4.885009190667266
0.44,0.9,4.723846569029766
0.44,0.9500000000000001,5.513848604264492
0.445,0.0,0.1035862718870848
0.445,0.05,0.21079780727637148
0.445,0.1,0.14255714121060442
0.445,0.15000000000000002,0.4763422643395933
0.445,0.2,0.235290777923196
0.445,0.25,1.5840817585235423
0.445,0.30000000000000004,2.2899792456379013
0.445,0.35000000000000003,1.3956919892018445
0.445,0.4,3.029790622496638
0.445,0.45,2.5140955476230347
0.445,0.5,3.5462970909194196
0.445,0.55,3.9013260185878647
0.445,0.6000000000000001,2.762430450966499
0.445,0.65,1.1843801437540509
0.445,0.7000000000000001,2.625812060088463
0.445,0.75,5.433942710615128
0.445,0.8,4.48749008729696
0.445,0.8500000000000001,2.910063452608714
0.445,0.9,2.677946159165715
0.445,0.9500000000000001,2.8480548802860555
0.45,0.0,0.11192828435716254
0.45,0.05,0.2065738835061906
0.45,0.1,0.1805964589072907
0.45,0.15000000000000002,0.6108446248234912
0.45,0.2,0.2553356572021477
0.45,0.25,1.7097070674603427
0.45,0.30000000000000004,2.6895529568216334
0.45,0.35000000000000003,1.5374587495030034
0.45,0.4,2.4590342809240853
0.45,0.45,1.9952535372648768
0.45,0.5,3.1871652760477653
0.45,0.55,3.765624047108722
0.45,0.6000000000000001,3.1944285960633634
0.45,0.65,1.7001452503151377
0.45,0.7000000000000001,3.0613026542873545
0.45,0.75,6.254288585406451
0.45,0.8,5.7599426612203075
0.45,0.8500000000000001,4.330666426897422
0.45,0.9,3.9491150957583367
0.45,0.9500000000000001,3.5519729086252956
0.455,0.0,0.11495043946557561
0.455,0.05,0.23204192705997553
0.455,0.1,0.21897156270758206
0.455,0.15000000000000002,0.5664890283836055
0.455,0.2,0.31260392568253975
0.455,0.25,1.7271678944511564
0.455,0.30000000000000004,2.109833639317281
0.455,0.35000000000000003,1.7399706246980935
0.455,0.4,2.9942078965321404
0.455,0.45,2.2234214905911887
0.455,0.5,3.146566271341027
0.455,0.55,3.356364161074371
0.455,0.6000000000000001,3.008768419075238
0.455,0.65,1.415307335080146
0.455,0.7000000000000001,2.658203701441432
0.455,0.75,7.316525479360966
0.455,0.8,6.095962273553784
0.455,0.8500000000000001,5.845485549961659
0.455,0.9,4.538898874827319
0.455,0.9500000000000001,3.861662113787237
0.46,0.0,0.12199985556812823
0.46,0.05,0.24932037720780387
0.46,0.1,0.23624483852374978
0.46,0.15000000000000002,0.7456071171138664
0.46,0.2,0.4208518905502207
0.46,0.25,1.8771694338783065
0.46,0.30000000000000004,2.640800597606435
0.46,0.35000000000000003,2.125781499216533
0.46,0.4,4.203102116053898
0.46,0.45,2.7182248995098663
0.46,0.5,3.495549023338943
0.46,0.55,4.450352002904128
0.46,0.6000000000000001,4.623510446482579
0.46,0.65,2.002402714053294
0.46,0.7000000000000001,3.6271094832002815
0.46,0.75,9.512744263374469
0.46,0.8,8.849646679860335
0.46,0.8500000000000001,7.1184311475423865
0.46,0.9,5.70404396557495
0.46,0.9500000000000001,4.619068823723455
0.465,0.0,0.11539894406964109
0.465,0.05,0.24370025585228738
0.465,0.1,0.2569264146598839
0.465,0.15000000000000002,0.8165177784215966
0.465,0.2,0.4900863015480181
0.465,0.25,1.61779341266847
0.465,0.30000000000000004,2.7061973197935427
0.465,0.35000000000000003,1.7497882789431236
0.465,0.4,3.8235948469239105
0.465,0.45,2.2787690501495526
0.465,0.5,3.2000760131314943
0.465,0.55,4.651264797594181
0.465,0.6000000000000001,5.818977136012736
0.465,0.65,2.0571680315227785
0.465,0.7000000000000001,4.673725199574228
0.465,0.75,10.879777970773011
0.465,0.8,9.541623956308863
0.465,0.8500000000000001,6.291457560673671
0.465,0.9,4.816484189176922
0.465,0.9500000000000001,4.509766768272646
0.47000000000000003,0.0,0.1148725465710614
0.47000000000000003,0.05,0.270076616462424
0.47000000000000003,0.1,0.34688911643008724
0.47000000000000003,0.15000000000000002,0.9065354166599513
0.47000000000000003,0.2,0.600128054599794
0.47000000000000003,0.25,1.9272258517357692
0.47000000000000003,0.30000000000000004,1.8117256807053217
0.47000000000000003,0.35000000000000003,1.5091203927239183
0.47000000000000003,0.4,2.8794913622852567
0.47000000000000003,0.45,1.8243420179685894
0.47000000000000003,0.5,3.1580524260417855
0.47000000000000003,0.55,3.4910311884957546
0.47000000000000003,0.6000000000000001,3.9294010405288007
0.47000000000000003,0.65,1.4754058717522043
0.47000000000000003,0.7000000000000001,3.8450603463030752
0.47000000000000003,0.75,8.546800998169804
0.47000000000000003,0.8,7.90900602301113
0.47000000000000003,0.8500000000000001,4.911932581277822
0.47000000000000003,0.9,3.6204678445903
0.47000000000000003,0.9500000000000001,3.6876094540547446
0.47500000000000003,0.0,0.11786228754054935
0.47500000000000003,0.05,0.3061688276817132
0.47500000000000003,0.1,0.3841552394790874
0.47500000000000003,0.15000000000000002,0.6968585578274695
0.47500000000000003,0.2,0.568954838187196
0.47500000000000003,0.25,1.9987139304666572
0.47500000000000003,0.30000000000000004,2.146197594753626
0.47500000000000003,0.35000000000000003,2.3729392236629456
0.47500000000000003,0.4,4.0843573566469065
0.47500000000000003,0.45,2.9324951521709743
0.47500000000000003,0.5,3.9660646180309658
0.47500000000000003,0.55,4.940476536356033
0.47500000000000003,0.6000000000000001,4.348348972021231
0.47500000000000003,0.65,1.7696495015117946
0.47500000000000003,0.7000000000000001,4.481760706128565
0.47500000000000003,0.75,10.16093713163801
0.47500000000000003,0.8,8.917369244390343
0.47500000000000003,0.8500000000000001,5.904143814440058
0.47500000000000003,0.9,4.3418276369736715
0.47500000000000003,0.9500000000000001,4.224797284213
0.48,0.0,0.12028345268132364
0.48,0.05,0.36616920856813545
0.48,0.1,0.5669778468656295
0.48,0.15000000000000002,0.8299626390682298
0.48,0.2,0.375563668478681
0.48,0.25,1.9611030927263549
0.48,0.30000000000000004,2.6845391575743194
0.48,0.35000000000000003,2.4767130712997356
0.48,0.4,3.843040066666476
0.48,0.45,2.7932217699379103
0.48,0.5,3.712720514060761
0.48,0.55,5.534850102427906
0.48,0.6000000000000001,4.53719765399216
0.48,0.65,1.8905214105428814
0.48,0.7000000000000001,3.9515109145225846
0.48,0.75,10.130212921043421
0.48,0.8,9.779986953405611
0.48,0.8500000000000001,6.699065219233047
0.48,0.9,4.948518464004491
0.48,0.9500000000000001,4.168444969130364
0.485,0.0,0.11768993760591617
0.485,0.05,0.304164251851405
0.485,0.1,0.4697227313107843
0.485,0.15000000000000002,0.8119981572364375
0.485,0.2,0.26793321014050075
0.485,0.25,2.0569380532436488
0.485,0.30000000000000004,2.6673855932350947
0.485,0.35000000000000003,1.8748677360509485
0.485,0.4,2.2113042450525606
0.485,0.45,2.2291869153770216
0.485,0.5,2.770134309542614
0.485,0.55,5.570387763170451
0.485,0.6000000000000001,4.480408649443712
0.485,0.65,1.6451201900859098
0.485,0.7000000000000001,3.541786443305622
0.485,0.75,7.839539495820724
0.485,0.8,7.824840192430307
0.485,0.8500000000000001,5.161390661732703
0.485,0.9,4.248807626379767
0.485,0.9500000000000001,3.5772937651247667
0.49,0.0,0.1202156295237984
0.49,0.05,0.3915176541063754
0.49,0.1,0.38209229175270704
0.49,0.15000000000000002,0.8772007375534845
0.49,0.2,0.36994031959474627
0.49,0.25,1.9361181028250398
0.49,0.30000000000000004,2.418780693364779
0.49,0.35000000000000003,1.567002386147986
0.49,0.4,1.9043570748136984
0.49,0.45,1.7719092952507713
0.49,0.5,2.7992965390576985
0.49,0.55,6.5410783102097145
0.49,0.6000000000000001,5.106935068766659
0.49,0.65,1.6225106682834909
0.49,0.7000000000000001,3.284931781482712
0.49,0.75,7.478918624539493
0.49,0.8,7.7142630379551544
0.49,0.8500000000000001,5.298618045248572
0.49,0.9,4.4584057029567195
0.49,0.9500000000000001,3.25486875126029
0.495,0.0,0.13430629489522464
0.495,0.05,0.36480639533577547
0.495,0.1,0.41625693388020785
0.495,0.15000000000000002,1.3597229115086096
0.495,0.2,0.48399688154083587
0.495,0.25,2.4556584591337804
0.495,0.30000000000000004,3.3183278090996113
0.495,0.35000000000000003,2.194629293027699
0.495,0.4,2.1088093954196183
0.495,0.45,1.6526444295085323
0.495,0.5,3.695639004325323
0.495,0.55,6.897598417135237
0.495,0.6000000000000001,6.2773763321662575
0.495,0.65,1.6725680838193067
0.495,0.7000000000000001,3.4232841374852923
0.495,0.75,6.9910744290715785
0.495,0.8,6.890370055183855
0.495,0.8500000000000001,4.374390166941106
0.495,0.9,3.6863332105710196
0.495,0.9500000000000001,2.817725784247076
0.5,0.0,0.14124030601530635
0.5,0.05,0.3717159888731163
0.5,0.1,0.40240171772983546
0.5,0.15000000000000002,1.1657058795120991
0.5,0.2,0.49711302495681425
0.5,0.25,1.7760744859763695
0.5,0.30000000000000004,2.454506600628258
0.5,0.35000000000000003,2.433473921674029
0.5,0.4,1.9947869884354708
0.5,0.45,1.361152864832021
0.5,0.5,3.9978587626358997
0.5,0.55,6.337831160330375
0.5,0.6000000000000001,5.2098966690556345
0.5,0.65,1.7770131821296247
0.5,0.7000000000000001,3.0408268230164657
0.5,0.75,5.3053915641307166
0.5,0.8,4.187518745178326
0.5,0.8500000000000001,4.265602569811424
0.5,0.9,3.095231038921343
0.5,0.9500000000000001,2.2154657361744157
0.505,0.0,0.15122862361623934
0.505,0.05,0.3188286140063329
0.505,0.1,0.4219030439729728
0.505,0.15000000000000002,1.3428606744332596
0.505,0.2,0.5992179825310356
0.505,0.25,2.2513193007920376
0.505,0.30000000000000004,3.158652452846731
0.505,0.35000000000000003,3.0330123266289797
0.505,0.4,2.589073762214147
0.505,0.45,1.8788302402416253
0.505,0.5,4.251346469537727
0.505,0.55,7.042775857554158
0.505,0.6000000000000001,7.464444855925412
0.505,0.65,2.051855597563705
0.505,0.7000000000000001,3.4103435101132824
0.505,0.75,7.614722205962813
0.505,0.8,7.191229430189298
0.505,0.8500000000000001,6.5731768754599464
0.505,0.9,4.383466503840221
0.505,0.9500000000000001,3.202587097774584
0.51,0.0,0.14487890733787148
0.51,0.05,0.24407526444207223
0.51,0.1,0.40313527160489526
0.51,0.15000000000000002,1.7017488567040249
0.51,0.2,0.5765514648953275
0.51,0.25,2.410520270559859
0.51,0.30000000000000004,3.9748664513416503
0.51,0.35000000000000003,3.379564187085217
0.51,0.4,2.701101815393911
0.51,0.45,2.0285191356030583
0.51,0.5,4.886664097255603
0.51,0.55,9.937731042152421
0.51,0.6000000000000001,9.496212595770126
0.51,0.65,2.8923621735635887
0.51,0.7000000000000001,4.921974140252416
0.51,0.75,11.037706314940143
0.51,0.8,10.310217864008004
0.51,0.8500000000000001,8.989356790842752
0.51,0.9,6.405514527241875
0.51,0.9500000000000001,4.621400864636349
0.515,0.0,0.15129573456517326
0.515,0.05,0.25747530198428675
0.515,0.1,0.3774289542685914
0.515,0.15000000000000002,1.6515639674986768
0.515,0.2,0.4903598836716223
0.515,0.25,2.404999485933828
0.515,0.30000000000000004,3.589811185913257
0.515,0.35000000000000003,2.881471531352599
0.515,0.4,2.72538850361776
0.515,0.45,1.819335192221159
0.515,0.5,4.85647483410565
0.515,0.55,9.760243274952549
0.515,0.6000000000000001,9.052058062379112
0.515,0.65,2.8437165816270538
0.515,0.7000000000000001,4.751930311380874
0.515,0.75,10.729629857343427
0.515,0.8,11.033583459626376
0.515,0.8500000000000001,9.916019858983208
0.515,0.9,7.451119864669254
0.515,0.9500000000000001,5.005653315341595
0.52,0.0,0.14732158695379455
0.52,0.05,0.3585379507557916
0.52,0.1,0.4726227771289212
0.52,0.15000000000000002,1.5463781594321204
0.52,0.2,0.38779950644055483
0.52,0.25,2.2506453487655644
0.52,0.30000000000000004,3.643203890604052
0.52,0.35000000000000003,3.828233989556123
0.52,0.4,3.6085977587738824
0.52,0.45,2.8878232950901754
0.52,0.5,7.533481164485068
0.52,0.55,12.925262268009954
0.52,0.6000000000000001,11.744928533865686
0.52,0.65,3.489452217894344
0.52,0.7000000000000001,5.911803502918987
0.52,0.75,12.571683082084917
0.52,0.8,11.421625156676411
0.52,0.8500000000000001,10.966141600949133
0.52,0.9,8.951367230168739
0.52,0.9500000000000001,5.822023633737167
0.525,0.0,0.15002449013475308
0.525,0.05,0.35991705071144514
0.525,0.1,0.4700900507437319
0.525,0.15000000000000002,1.4253054743913958
0.525,0.2,0.40705453177269824
0.525,0.25,2.6662792478874717
0.525,0.30000000000000004,4.195978344965041
0.525,0.35000000000000003,4.921349855728475
0.525,0.4,5.073593822951828
0.525,0.45,3.3934857290763505
0.525,0.5,9.068593732393326
0.525,0.55,14.945123169012234
0.525,0.6000000000000001,15.18996376643391
0.525,0.65,4.25422424520506
0.525,0.7000000000000001,6.33939560590676
0.525,0.75,14.189286156862556
0.525,0.8,13.83841457959484
0.525,0.8500000000000001,12.446387451323366
0.525,0.9,10.483799230116174
0.525,0.9500000000000001,7.2700221416083854
0.53,0.0,0.1451887685840034
0.53,0.05,0.3317317077824761
0.53,0.1,0.4449285063165434
0.53,0.15000000000000002,1.6323316787669497
0.53,0.2,0.4165387859216849
0.53,0.25,2.548652725130093
0.53,0.30000000000000004,3.3453159526063905
0.53,0.35000000000000003,4.323406280734079
0.53,0.4,4.406059730948493
0.53,0.45,3.7167562321804297
0.53,0.5,9.478742585556317
0.53,0.55,17.104132344812943
0.53,0.6000000000000001,15.708074473961188
0.53,0.65,5.002365135799658
0.53,0.7000000000000001,7.451019628526267
0.53,0.75,17.553850064185198
0.53,0.8,15.314941722021837
0.53,0.8500000000000001,12.452025010641206
0.53,0.9,11.554229564289951
0.53,0.9500000000000001,7.9662394910048695
0.535,0.0,0.14138034364019608
0.535,0.05,0.31720120457019924
0.535,0.1,0.4381166002459469
0.535,0.15000000000000002,1.1998800093003215
0.535,0.2,0.3806901937507367
0.535,0.25,2.8465093049927597
0.535,0.30000000000000004,4.443101497391365
0.535,0.35000000000000003,4.835976225303025
0.535,0.4,5.207422601005927
0.535,0.45,4.79215387155194
0.535,0.5,11.850519487468182
0.535,0.55,14.936429521927552
0.535,0.6000000000000001,15.781735330399163
0.535,0.65,5.087477796628204
0.535,0.7000000000000001,8.410367493445646
0.535,0.75,18.88961108108367
0.535,0.8,15.365011363500436
0.535,0.8500000000000001,10.13399770424896
0.535,0.9,9.289099087524017
0.535,0.9500000000000001,7.126979242069365
0.54,0.0,0.15105070714413169
0.54,0.05,0.3209128863712345
0.54,0.1,0.42741022177396787
0.54,0.15000000000000002,1.198131209676363
0.54,0.2,0.3058944616820091
0.54,0.25,3.0859583024064725
0.54,0.30000000000000004,4.306130916291589
0.54,0.35000000000000003,4.852403595556761
0.54,0.4,5.316794268638368
0.54,0.45,5.194966584185544
0.54,0.5,13.757576613154544
0.54,0.55,15.327347706967682
0.54,0.6000000000000001,15.984508095912014
0.54,0.65,4.553406749517461
0.54,0.7000000000000001,9.650464489538525
0.54,0.75,20.161521249411916
0.54,0.8,15.659927345921286
0.54,0.8500000000000001,11.07475327962938
0.54,0.9,10.641599094331935
0.54,0.9500000000000001,8.278663406911466
0.545,0.0,0.1598996804619275
0.545,0.05,0.2562446699631615
0.545,0.1,0.474548402990439
0.545,0.15000000000000002,1.6342263754908124
0.545,0.2,0.39830795499213406
0.545,0.25,4.515423722804131
0.545,0.30000000000000004,4.6437580592652665
0.545,0.35000000000000003,5.097508748305939
0.545,0.4,5.458585057513184
0.545,0.45,5.6418515031374215
0.545,0.5,17.589143279691584
0.545,0.55,19.63276912864645
0.545,0.6000000000000001,17.99604141786925
